42,35,517
42,36,686
42,33,698
42,34,664
42,39,690
42,37,678
42,38,669
42,43,638
42,42,606
42,41,606
42,40,682
42,67,678
42,66,870
42,69,380
42,68,519
42,22,1909
42,23,3516
42,24,4674
42,25,4891
42,26,4238
42,27,3180
42,28,2236
42,29,1389
42,30,1003
42,32,695
42,31,745
42,70,173
42,59,1775
42,58,3156
42,57,2815
42,19,428
42,56,2944
42,55,3100
42,17,2
42,18,59
42,21,1322
42,20,730
42,64,864
42,65,827
42,62,995
42,63,1033
42,60,1400
42,61,1252
42,49,875
42,48,665
42,45,673
42,44,604
42,47,697
42,46,585
42,51,1168
42,52,1511
42,53,1991
42,54,2240
42,50,872
43,35,31
43,36,38
43,33,35
43,34,50
43,39,34
43,37,30
43,38,29
43,43,30
43,42,29
43,41,51
43,40,33
43,67,35
43,66,14
43,69,10
43,68,15
43,22,159
43,23,167
43,24,111
43,25,76
43,26,55
43,27,48
43,28,57
43,29,34
43,30,40
43,32,48
43,31,38
43,70,11
43,59,91
43,58,82
43,57,53
43,19,108
43,56,83
43,55,97
43,18,55
43,21,161
43,20,89
43,64,36
43,65,20
43,62,27
43,63,24
43,60,71
43,61,64
43,49,46
43,48,33
43,45,38
43,44,33
43,47,46
43,46,26
43,51,68
43,52,84
43,53,72
43,54,89
43,50,70
44,35,136
44,36,153
44,33,165
44,34,123
44,39,169
44,37,143
44,38,166
44,43,190
44,42,166
44,41,181
44,40,176
44,67,175
44,66,153
44,69,57
44,68,85
44,22,365
44,23,578
44,24,791
44,25,922
44,26,967
44,27,842
44,28,547
44,29,378
44,30,316
44,32,171
44,31,196
44,70,22
44,59,254
44,58,396
44,57,532
44,19,83
44,56,575
44,55,591
44,17,9
44,18,29
44,21,291
44,20,153
44,64,174
44,65,204
44,62,146
44,63,182
44,60,219
44,61,203
44,49,260
44,48,217
44,45,181
44,44,220
44,47,219
44,46,198
44,51,340
44,52,385
44,53,542
44,54,629
44,50,335
45,35,169
45,36,171
45,33,168
45,34,169
45,39,162
45,37,163
45,38,189
45,43,152
45,42,177
45,41,208
45,40,227
45,67,162
45,66,197
45,69,145
45,68,120
45,22,539
45,23,916
45,24,1301
45,25,1202
45,26,919
45,27,738
45,28,497
45,29,339
45,30,236
45,32,164
45,31,193
45,70,27
45,59,419
45,58,676
45,57,755
45,19,106
45,56,790
45,55,764
45,17,4
45,18,64
45,21,373
45,20,230
45,64,254
45,65,241
45,62,250
45,63,255
45,60,295
45,61,275
45,49,266
45,48,285
45,45,191
45,44,198
45,47,252
45,46,226
45,51,380
45,52,478
45,53,663
45,54,812
45,50,292
46,35,34
46,36,50
46,33,48
46,34,48
46,39,71
46,37,67
46,38,32
46,43,68
46,42,66
46,41,48
46,40,46
46,67,13
46,66,36
46,69,5
46,68,27
46,22,69
46,23,138
46,24,236
46,25,328
46,26,242
46,27,247
46,28,148
46,29,117
46,30,109
46,32,49
46,31,104
46,59,67
46,58,94
46,57,111
46,19,10
46,56,137
46,55,142
46,17,1
46,18,5
46,21,32
46,20,24
46,64,34
46,65,35
46,62,47
46,63,34
46,60,53
46,61,52
46,49,79
46,48,83
46,45,104
46,44,53
46,47,70
46,46,73
46,51,110
46,52,188
46,53,143
46,54,161
46,50,100
47,35,68
47,36,44
47,33,58
47,34,92
47,39,83
47,37,59
47,38,61
47,43,100
47,42,85
47,41,47
47,40,101
47,67,28
47,66,26
47,69,11
47,68,14
47,22,208
47,23,322
47,24,288
47,25,252
47,26,214
47,27,157
47,28,124
47,29,124
47,30,94
47,32,82
47,31,72
47,70,5
47,71,1
47,59,106
47,58,108
47,57,135
47,19,31
47,56,138
47,55,180
47,17,9
47,18,27
47,21,147
47,20,130
47,64,38
47,65,21
47,62,45
47,63,46
47,60,117
47,61,59
47,49,101
47,48,131
47,45,82
47,44,83
47,47,111
47,46,72
47,51,111
47,52,156
47,53,182
47,54,111
47,50,131
48,35,182
48,36,189
48,33,177
48,34,162
48,39,214
48,37,170
48,38,176
48,43,165
48,42,184
48,41,191
48,40,183
48,67,204
48,66,191
48,69,128
48,68,110
48,22,579
48,23,899
48,24,1076
48,25,1058
48,26,731
48,27,504
48,28,407
48,29,278
48,30,214
48,32,197
48,31,203
48,70,40
48,59,470
48,58,623
48,57,829
48,19,141
48,56,855
48,55,783
48,17,12
48,18,73
48,16,1
48,21,429
48,20,220
48,64,225
48,65,215
48,62,256
48,63,233
48,60,374
48,61,304
48,49,284
48,48,296
48,45,179
48,44,206
48,47,224
48,46,223
48,51,338
48,52,478
48,53,579
48,54,711
48,50,336
49,35,346
49,36,355
49,33,312
49,34,366
49,39,386
49,37,404
49,38,410
49,43,426
49,42,406
49,41,453
49,40,450
49,67,202
49,66,341
49,69,50
49,68,116
49,22,305
49,23,523
49,24,818
49,25,1225
49,26,1373
49,27,1423
49,28,973
49,29,620
49,30,486
49,32,384
49,31,373
49,70,1
49,59,641
49,58,864
49,57,1153
49,19,71
49,56,1290
49,55,1295
49,17,16
49,18,30
49,16,6
49,21,195
49,20,105
49,64,432
49,65,321
49,62,501
49,63,429
49,60,497
49,61,430
49,49,501
49,48,476
49,45,381
49,44,403
49,47,454
49,46,428
49,51,598
49,52,728
49,53,990
49,54,1349
49,50,527
50,35,440
50,36,538
50,33,405
50,34,414
50,39,490
50,37,439
50,38,457
50,43,497
50,42,439
50,41,481
50,40,497
50,67,343
50,66,365
50,69,26
50,68,195
50,22,900
50,23,882
50,24,1168
50,25,1610
50,26,2160
50,27,2217
50,28,1464
50,29,1206
50,30,846
50,32,520
50,31,623
50,70,9
50,59,680
50,58,879
50,57,1216
50,19,83
50,56,1592
50,55,1777
50,17,1
50,18,23
50,21,458
50,20,183
50,64,442
50,65,427
50,62,461
50,63,469
50,60,483
50,61,446
50,49,608
50,48,531
50,45,524
50,44,479
50,47,479
50,46,500
50,51,816
50,52,1344
50,53,1435
50,54,1754
50,50,667
51,35,2692
51,36,2896
51,33,2867
51,34,2743
51,39,3039
51,37,2872
51,38,3198
51,43,3468
51,42,3374
51,41,3355
51,40,3361
51,67,3881
51,66,2900
51,69,631
51,68,1255
51,22,1725
51,23,2405
51,24,3891
51,25,7016
51,26,9687
51,27,11858
51,28,8583
51,29,5840
51,30,4067
51,32,2912
51,31,3117
51,70,240
51,71,65
51,72,4
51,59,4022
51,58,5328
51,57,7175
51,19,470
51,56,9211
51,55,10220
51,17,60
51,18,108
51,15,1
51,16,27
51,14,2
51,21,1197
51,20,725
51,64,3833
51,65,3369
51,62,3316
51,63,3190
51,60,3516
51,61,3482
51,49,3662
51,48,3467
51,45,3190
51,44,3240
51,47,3362
51,46,3223
51,51,4152
51,52,5819
51,53,7310
51,54,9615
51,50,3794
52,35,289
52,36,328
52,33,303
52,34,285
52,39,301
52,37,302
52,38,315
52,43,317
52,42,322
52,41,335
52,40,367
52,67,128
52,66,283
52,69,9
52,68,51
52,22,166
52,23,377
52,24,903
52,25,1946
52,26,2520
52,27,2933
52,28,1512
52,29,906
52,30,540
52,32,326
52,31,425
52,59,385
52,58,582
52,57,847
52,19,21
52,56,1509
52,55,2145
52,17,4
52,18,5
52,21,94
52,20,68
52,64,219
52,65,276
52,62,240
52,63,234
52,60,301
52,61,237
52,49,363
52,48,371
52,45,309
52,44,279
52,47,327
52,46,334
52,51,497
52,52,822
52,53,1138
52,54,2196
52,50,452
53,35,313
53,36,304
53,33,337
53,34,302
53,39,389
53,37,323
53,38,365
53,43,295
53,42,286
53,41,339
53,40,292
53,67,299
53,66,402
53,69,221
53,68,267
53,22,1126
53,23,1815
53,24,2348
53,25,2489
53,26,1709
53,27,1085
53,28,737
53,29,586
53,30,452
53,32,345
53,31,394
53,70,149
53,71,35
53,59,1074
53,58,1432
53,57,1198
53,19,236
53,56,1282
53,55,1100
53,17,1
53,18,129
53,21,630
53,20,372
53,64,514
53,65,437
53,62,559
53,63,479
53,60,729
53,61,617
53,49,285
53,48,351
53,45,279
53,44,320
53,47,374
53,46,310
53,51,585
53,52,716
53,53,837
53,54,1073
53,50,512
54,35,89
54,36,111
54,33,97
54,34,93
54,39,128
54,37,124
54,38,98
54,43,107
54,42,112
54,41,100
54,40,146
54,67,109
54,66,62
54,69,31
54,68,56
54,22,391
54,23,478
54,24,418
54,25,432
54,26,426
54,27,279
54,28,238
54,29,177
54,30,140
54,32,136
54,31,107
54,70,54
54,71,23
54,59,299
54,58,265
54,57,344
54,19,48
54,56,292
54,55,286
54,17,22
54,18,38
54,21,274
54,20,135
54,64,79
54,65,117
54,62,113
54,63,139
54,60,211
54,61,230
54,49,110
54,48,118
54,45,114
54,44,62
54,47,83
54,46,112
54,51,153
54,52,180
54,53,159
54,54,289
54,50,136
55,35,53
55,36,103
55,33,88
55,34,95
55,39,36
55,37,61
55,38,65
55,43,48
55,42,42
55,41,65
55,40,61
55,67,24
55,66,41
55,69,12
55,68,42
55,22,231
55,23,249
55,24,253
55,25,201
55,26,180
55,27,170
55,28,145
55,29,158
55,30,121
55,32,93
55,31,73
55,70,12
55,71,15
55,59,122
55,58,151
55,57,98
55,19,29
55,56,182
55,55,119
55,17,8
55,18,15
55,21,136
55,20,71
55,64,52
55,65,29
55,62,68
55,63,39
55,60,158
55,61,71
55,49,75
55,48,60
55,45,37
55,44,58
55,47,57
55,46,54
55,51,45
55,52,104
55,53,111
55,54,148
55,50,68
56,35,283
56,36,366
56,33,318
56,34,351
56,39,328
56,37,395
56,38,394
56,43,285
56,42,311
56,41,342
56,40,348
56,67,362
56,66,384
56,69,361
56,68,372
56,22,1433
56,23,2167
56,24,2594
56,25,2416
56,26,1891
56,27,1371
56,28,861
56,29,600
56,30,580
56,32,396
56,31,454
56,70,151
56,71,48
56,59,866
56,58,1262
56,57,1821
56,19,423
56,56,1473
56,55,1213
56,17,67
56,18,138
56,16,11
56,21,1083
56,20,682
56,64,452
56,65,416
56,62,493
56,63,485
56,60,829
56,61,555
56,49,459
56,48,501
56,45,270
56,44,400
56,47,390
56,46,359
56,51,512
56,52,947
56,53,1129
56,54,1209
56,50,538
57,35,319
57,36,357
57,33,351
57,34,372
57,39,458
57,37,410
57,38,405
57,43,406
57,42,397
57,41,368
57,40,429
57,67,376
57,66,429
57,69,325
57,68,328
57,22,1266
57,23,1867
57,24,2235
57,25,2466
57,26,2032
57,27,1600
57,28,965
57,29,737
57,30,589
57,32,424
57,31,486
57,70,205
57,71,11
57,59,884
57,58,1294
57,57,1922
57,19,295
57,56,1600
57,55,1733
57,17,57
57,18,147
57,16,5
57,21,943
57,20,569
57,64,533
57,65,348
57,62,532
57,63,439
57,60,573
57,61,618
57,49,612
57,48,387
57,45,405
57,44,410
57,47,393
57,46,482
57,51,685
57,52,862
57,53,1003
57,54,1616
57,50,525
58,35,156
58,36,173
58,33,136
58,34,196
58,39,173
58,37,175
58,38,201
58,43,130
58,42,165
58,41,148
58,40,193
58,67,225
58,66,268
58,69,205
58,68,339
58,22,643
58,23,848
58,24,1156
58,25,1232
58,26,967
58,27,727
58,28,525
58,29,347
58,30,243
58,32,182
58,31,205
58,70,72
58,71,9
58,59,557
58,58,571
58,57,643
58,19,197
58,56,792
58,55,498
58,17,50
58,18,118
58,21,493
58,20,368
58,64,279
58,65,266
58,62,278
58,63,284
58,60,268
58,61,328
58,49,258
58,48,227
58,45,163
58,44,191
58,47,196
58,46,209
58,51,340
58,52,424
58,53,520
58,54,532
58,50,297
59,35,53
59,36,33
59,33,53
59,34,36
59,39,61
59,37,54
59,38,49
59,43,43
59,42,43
59,41,50
59,40,38
59,67,57
59,66,56
59,69,4
59,68,34
59,22,221
59,23,348
59,24,356
59,25,284
59,26,211
59,27,125
59,28,103
59,29,69
59,30,56
59,32,53
59,31,58
59,59,71
59,58,167
59,57,163
59,19,109
59,56,186
59,55,151
59,17,1
59,18,8
59,21,139
59,20,120
59,64,57
59,65,48
59,62,72
59,63,71
59,60,119
59,61,102
59,49,58
59,48,57
59,45,47
59,44,47
59,47,74
59,46,36
59,51,80
59,52,95
59,53,88
59,54,120
59,50,48
60,35,127
60,36,147
60,33,134
60,34,128
60,39,165
60,37,170
60,38,102
60,43,94
60,42,126
60,41,122
60,40,112
60,67,198
60,66,156
60,69,128
60,68,148
60,22,526
60,23,772
60,24,912
60,25,771
60,26,576
60,27,302
60,28,240
60,29,194
60,30,184
60,32,131
60,31,158
60,70,112
60,71,46
60,72,3
60,59,482
60,58,366
60,57,534
60,19,199
60,56,450
60,55,392
60,17,55
60,18,102
60,21,334
60,20,197
60,64,239
60,65,191
60,62,217
60,63,126
60,60,311
60,61,224
60,49,165
60,48,127
60,45,167
60,44,107
60,47,133
60,46,120
60,51,247
60,52,239
60,53,195
60,54,398
60,50,246
61,35,23
61,36,18
61,33,30
61,34,40
61,39,24
61,37,36
61,38,32
61,43,32
61,42,23
61,41,32
61,40,45
61,67,17
61,66,26
61,68,9
61,22,115
61,23,151
61,24,254
61,25,193
61,26,149
61,27,98
61,28,49
61,29,41
61,30,36
61,32,22
61,31,34
61,59,61
61,58,71
61,57,130
61,19,22
61,56,121
61,55,73
61,18,1
61,21,75
61,20,49
61,64,23
61,65,20
61,62,30
61,63,40
61,60,49
61,61,41
61,49,30
61,48,23
61,45,37
61,44,22
61,47,38
61,46,26
61,51,65
61,52,74
61,53,81
61,54,107
61,50,49
62,35,118
62,36,151
62,33,115
62,34,121
62,39,131
62,37,142
62,38,124
62,43,120
62,42,88
62,41,128
62,40,113
62,67,137
62,66,92
62,69,20
62,68,74
62,22,450
62,23,748
62,24,693
62,25,760
62,26,526
62,27,368
62,28,244
62,29,170
62,30,154
62,32,160
62,31,126
62,59,370
62,58,346
62,57,392
62,19,83
62,56,401
62,55,435
62,18,11
62,21,325
62,20,179
62,64,201
62,65,159
62,62,162
62,63,166
62,60,251
62,61,237
62,49,187
62,48,151
62,45,133
62,44,204
62,47,151
62,46,107
62,51,259
62,52,360
62,53,382
62,54,440
62,50,222
63,35,364
63,36,387
63,33,396
63,34,357
63,39,396
63,37,412
63,38,433
63,43,430
63,42,418
63,41,451
63,40,420
63,67,407
63,66,490
63,69,202
63,68,358
63,22,812
63,23,1239
63,24,1845
63,25,2505
63,26,2257
63,27,1780
63,28,1237
63,29,920
63,30,615
63,32,446
63,31,482
63,70,98
63,71,33
63,59,866
63,58,1191
63,57,1402
63,19,194
63,56,1526
63,55,1600
63,17,33
63,18,135
63,16,5
63,21,627
63,20,327
63,64,522
63,65,459
63,62,553
63,63,498
63,60,613
63,61,598
63,49,543
63,48,505
63,45,376
63,44,395
63,47,474
63,46,431
63,51,696
63,52,928
63,53,1054
63,54,1605
63,50,642
64,35,150
64,36,186
64,33,157
64,34,179
64,39,175
64,37,203
64,38,175
64,43,173
64,42,149
64,41,171
64,40,196
64,67,119
64,66,164
64,69,15
64,68,87
64,22,684
64,23,961
64,24,940
64,25,959
64,26,759
64,27,554
64,28,428
64,29,281
64,30,221
64,32,179
64,31,182
64,59,452
64,58,521
64,57,528
64,19,151
64,56,556
64,55,561
64,18,8
64,21,483
64,20,284
64,64,178
64,65,154
64,62,198
64,63,165
64,60,294
64,61,240
64,49,225
64,48,167
64,45,167
64,44,176
64,47,193
64,46,163
64,51,315
64,52,412
64,53,510
64,54,611
64,50,294
65,35,138
65,36,151
65,33,171
65,34,149
65,39,125
65,37,169
65,38,147
65,43,123
65,42,148
65,41,153
65,40,149
65,67,95
65,66,143
65,69,49
65,68,70
65,22,370
65,23,460
65,24,606
65,25,567
65,26,482
65,27,413
65,28,351
65,29,278
65,30,203
65,32,180
65,31,200
65,70,9
65,59,203
65,58,277
65,57,382
65,19,51
65,56,427
65,55,414
65,18,19
65,21,254
65,20,131
65,64,131
65,65,116
65,62,148
65,63,141
65,60,179
65,61,148
65,49,204
65,48,202
65,45,173
65,44,148
65,47,217
65,46,164
65,51,429
65,52,460
65,53,464
65,54,390
65,50,224
66,35,199
66,36,200
66,33,177
66,34,186
66,39,203
66,37,199
66,38,196
66,43,124
66,42,162
66,41,139
66,40,142
66,67,164
66,66,218
66,68,147
66,22,668
66,23,1049
66,24,1376
66,25,1324
66,26,896
66,27,617
66,28,428
66,29,289
66,30,255
66,32,189
66,31,217
66,59,477
66,58,694
66,57,745
66,19,106
66,56,829
66,55,590
66,18,10
66,21,446
66,20,265
66,64,309
66,65,207
66,62,335
66,63,222
66,60,692
66,61,252
66,49,198
66,48,177
66,45,135
66,44,151
66,47,166
66,46,135
66,51,199
66,52,344
66,53,422
66,54,657
66,50,311
67,35,6
67,36,2
67,33,6
67,34,8
67,39,10
67,37,15
67,38,9
67,43,10
67,42,9
67,41,5
67,40,7
67,67,2
67,66,4
67,22,21
67,23,22
67,24,40
67,25,35
67,26,45
67,27,23
67,28,20
67,29,11
67,30,13
67,32,3
67,31,13
67,59,9
67,58,14
67,57,12
67,19,3
67,56,32
67,55,28
67,18,3
67,21,8
67,20,4
67,64,7
67,65,2
67,62,6
67,63,8
67,60,13
67,61,13
67,49,8
67,48,14
67,45,4
67,44,13
67,47,9
67,46,12
67,51,27
67,52,18
67,53,35
67,54,34
67,50,19
68,35,87
68,36,112
68,33,121
68,34,84
68,39,96
68,37,104
68,38,113
68,43,102
68,42,111
68,41,106
68,40,123
68,67,51
68,66,57
68,69,44
68,68,42
68,22,368
68,23,583
68,24,678
68,25,743
68,26,615
68,27,405
68,28,285
68,29,198
68,30,139
68,32,137
68,31,131
68,70,17
68,71,5
68,59,201
68,58,225
68,57,332
68,19,43
68,56,420
68,55,500
68,17,14
68,18,18
68,21,258
68,20,158
68,64,86
68,65,92
68,62,90
68,63,106
68,60,130
68,61,106
68,49,187
68,48,134
68,45,121
68,44,103
68,47,130
68,46,144
68,51,220
68,52,328
68,53,304
68,54,375
68,50,241
69,35,118
69,36,129
69,33,92
69,34,85
69,39,97
69,37,139
69,38,102
69,43,82
69,42,84
69,41,77
69,40,76
69,67,78
69,66,86
69,69,31
69,68,97
69,22,604
69,23,919
69,24,999
69,25,614
69,26,427
69,27,246
69,28,181
69,29,126
69,30,128
69,32,96
69,31,113
69,59,299
69,58,260
69,57,321
69,19,155
69,56,356
69,55,376
69,18,55
69,21,378
69,20,264
69,64,80
69,65,121
69,62,132
69,63,131
69,60,200
69,61,186
69,49,251
69,48,232
69,45,118
69,44,82
69,47,105
69,46,82
69,51,451
69,52,305
69,53,307
69,54,341
69,50,226
70,35,1872
70,36,1936
70,33,1824
70,34,1730
70,39,1925
70,37,1809
70,38,1952
70,43,2064
70,42,2241
70,41,2193
70,40,2160
70,67,1543
70,66,1430
70,69,321
70,68,653
70,22,969
70,23,1572
70,24,2800
70,25,4925
70,26,6352
70,27,6698
70,28,4742
70,29,3824
70,30,2931
70,32,1924
70,31,2456
70,70,107
70,71,16
70,59,2305
70,58,2887
70,57,3914
70,19,227
70,56,4820
70,55,5545
70,17,48
70,18,108
70,16,7
70,21,647
70,20,366
70,64,1759
70,65,1735
70,62,1911
70,63,1788
70,60,2047
70,61,2370
70,49,2351
70,48,2231
70,45,2118
70,44,2281
70,47,2127
70,46,2252
70,51,2741
70,52,4430
70,53,4677
70,54,5650
70,50,2470
71,35,1329
71,36,1254
71,33,1405
71,34,1214
71,39,1472
71,37,1348
71,38,1449
71,43,1443
71,42,1487
71,41,1463
71,40,1486
71,67,955
71,66,1154
71,69,204
71,68,499
71,22,911
71,23,1362
71,24,2120
71,25,3845
71,26,4907
71,27,6363
71,28,5112
71,29,3325
71,30,2581
71,6,2
71,32,1445
71,31,1852
71,70,77
71,59,1762
71,58,2582
71,57,3524
71,19,149
71,56,4567
71,55,4791
71,17,18
71,18,66
71,16,1
71,21,552
71,20,299
71,64,1326
71,65,1170
71,62,1258
71,63,1102
71,60,1425
71,61,1358
71,49,1466
71,48,1517
71,45,1389
71,44,1454
71,47,1366
71,46,1463
71,51,1955
71,52,3069
71,53,3081
71,54,4320
71,50,1629
72,35,262
72,36,237
72,33,311
72,34,258
72,39,304
72,37,240
72,38,275
72,43,286
72,42,284
72,41,308
72,40,300
72,67,131
72,66,144
72,69,24
72,68,116
72,22,306
72,23,494
72,24,835
72,25,1135
72,26,1215
72,27,1200
72,28,863
72,29,580
72,30,381
72,32,330
72,31,327
72,70,14
72,59,296
72,58,380
72,57,546
72,19,77
72,56,806
72,55,870
72,17,10
72,18,18
72,21,286
72,20,183
72,64,186
72,65,190
72,62,193
72,63,191
72,60,235
72,61,205
72,49,421
72,48,359
72,45,278
72,44,263
72,47,339
72,46,329
72,51,504
72,52,815
72,53,794
72,54,1103
72,50,380
73,35,548
73,36,488
73,33,542
73,34,442
73,39,621
73,37,527
73,38,516
73,43,506
73,42,529
73,41,557
73,40,551
73,67,310
73,66,366
73,69,214
73,68,238
73,22,1473
73,23,2017
73,24,2642
73,25,2372
73,26,2054
73,27,1537
73,28,1155
73,29,734
73,30,675
73,32,583
73,31,636
73,70,122
73,71,36
73,59,1012
73,58,1405
73,57,1494
73,19,281
73,56,1697
73,55,1626
73,17,8
73,18,144
73,21,849
73,20,531
73,64,525
73,65,524
73,62,612
73,63,548
73,60,787
73,61,592
73,49,625
73,48,635
73,45,487
73,44,533
73,47,538
73,46,478
73,51,885
73,52,1045
73,53,1385
73,54,1524
73,50,776
74,35,97
74,36,122
74,33,84
74,34,106
74,39,102
74,37,112
74,38,98
74,43,97
74,42,100
74,41,91
74,40,119
74,67,69
74,66,112
74,69,72
74,68,77
74,22,270
74,23,429
74,24,586
74,25,651
74,26,487
74,27,251
74,28,190
74,29,148
74,30,143
74,32,86
74,31,114
74,70,18
74,71,7
74,59,190
74,58,253
74,57,329
74,19,66
74,56,314
74,55,327
74,17,10
74,18,34
74,16,1
74,21,152
74,20,148
74,64,105
74,65,97
74,62,116
74,63,141
74,60,163
74,61,159
74,49,141
74,48,134
74,45,170
74,44,64
74,47,126
74,46,145
74,51,177
74,52,164
74,53,200
74,54,213
74,50,147
75,35,147
75,36,152
75,33,139
75,34,150
75,39,194
75,37,199
75,38,196
75,43,147
75,42,160
75,41,181
75,40,179
75,67,196
75,66,223
75,69,121
75,68,179
75,22,823
75,23,1299
75,24,1780
75,25,1688
75,26,1213
75,27,792
75,28,502
75,29,336
75,30,243
75,32,186
75,31,229
75,70,58
75,59,602
75,58,792
75,57,971
75,19,178
75,56,1054
75,55,950
75,17,7
75,18,73
75,16,1
75,21,578
75,20,376
75,64,296
75,65,221
75,62,297
75,63,268
75,60,369
75,61,298
75,49,302
75,48,226
75,45,199
75,44,169
75,47,247
75,46,187
75,51,430
75,52,572
75,53,770
75,54,882
75,50,309
76,35,46
76,36,77
76,33,65
76,34,79
76,39,89
76,37,86
76,38,53
76,43,71
76,42,76
76,41,70
76,40,82
76,67,65
76,66,62
76,69,70
76,68,71
76,22,329
76,23,511
76,24,574
76,25,484
76,26,351
76,27,281
76,28,168
76,29,118
76,30,93
76,32,84
76,31,98
76,70,47
76,71,23
76,59,181
76,58,221
76,57,258
76,19,60
76,56,236
76,55,251
76,17,20
76,18,29
76,16,5
76,21,217
76,20,110
76,64,71
76,65,52
76,62,100
76,63,66
76,60,107
76,61,88
76,49,80
76,48,94
76,45,70
76,44,75
76,47,68
76,46,70
76,51,107
76,52,171
76,53,163
76,54,183
76,50,118
77,35,94
77,36,167
77,33,123
77,34,107
77,39,147
77,37,121
77,38,151
77,43,160
77,42,109
77,41,174
77,40,138
77,67,82
77,66,92
77,69,60
77,68,79
77,22,452
77,23,719
77,24,680
77,25,587
77,26,403
77,27,456
77,28,226
77,29,177
77,30,168
77,32,139
77,31,147
77,70,42
77,71,10
77,59,307
77,58,354
77,57,247
77,19,122
77,56,314
77,55,446
77,17,32
77,18,57
77,16,9
77,21,378
77,20,206
77,64,103
77,65,131
77,62,149
77,63,94
77,60,137
77,61,203
77,49,198
77,48,240
77,45,155
77,44,121
77,47,151
77,46,133
77,51,255
77,52,464
77,53,325
77,54,292
77,50,284
78,35,341
78,36,331
78,33,308
78,34,291
78,39,379
78,37,383
78,38,403
78,43,394
78,42,345
78,41,407
78,40,406
78,67,272
78,66,341
78,69,138
78,68,215
78,22,608
78,23,1019
78,24,1596
78,25,2553
78,26,2653
78,27,3364
78,28,2280
78,29,1229
78,30,816
78,32,451
78,31,505
78,70,10
78,59,769
78,58,1060
78,57,1657
78,19,81
78,56,2133
78,55,2380
78,17,7
78,18,36
78,21,420
78,20,186
78,64,475
78,65,430
78,62,471
78,63,516
78,60,592
78,61,530
78,49,453
78,48,378
78,45,438
78,44,333
78,47,364
78,46,396
78,51,634
78,52,1281
78,53,1527
78,54,2634
78,50,486
79,35,384
79,36,426
79,33,308
79,34,326
79,39,442
79,37,450
79,38,433
79,43,439
79,42,437
79,41,477
79,40,459
79,67,270
79,66,339
79,69,98
79,68,103
79,22,326
79,23,634
79,24,1117
79,25,1428
79,26,1378
79,27,1269
79,28,952
79,29,761
79,30,496
79,32,339
79,31,384
79,59,569
79,58,743
79,57,908
79,19,66
79,56,1087
79,55,1253
79,17,23
79,18,48
79,21,220
79,20,115
79,64,407
79,65,352
79,62,472
79,63,440
79,60,454
79,61,442
79,49,508
79,48,445
79,45,417
79,44,413
79,47,449
79,46,528
79,51,631
79,52,957
79,53,1052
79,54,1268
79,50,509
80,35,36
80,36,38
80,33,39
80,34,32
80,39,32
80,37,41
80,38,33
80,43,40
80,42,36
80,41,34
80,40,40
80,67,20
80,66,30
80,69,7
80,68,4
80,22,64
80,23,75
80,24,133
80,25,238
80,26,284
80,27,359
80,28,153
80,29,96
80,30,95
80,32,48
80,31,64
80,70,2
80,59,64
80,58,76
80,57,146
80,19,7
80,56,225
80,55,153
80,17,1
80,18,3
80,21,31
80,20,24
80,64,30
80,65,15
80,62,57
80,63,32
80,60,38
80,61,35
80,49,44
80,48,33
80,45,55
80,44,63
80,47,29
80,46,35
80,51,54
80,52,94
80,53,183
80,54,177
80,50,52
81,35,110
81,36,171
81,33,126
81,34,173
81,39,155
81,37,201
81,38,179
81,43,133
81,42,168
81,41,121
81,40,183
81,67,124
81,66,92
81,69,3
81,68,2
81,22,317
81,23,585
81,24,670
81,25,796
81,26,639
81,27,421
81,28,291
81,29,211
81,30,189
81,32,198
81,31,153
81,59,364
81,58,467
81,57,409
81,19,79
81,56,381
81,55,456
81,17,1
81,18,15
81,21,346
81,20,223
81,64,162
81,65,165
81,62,173
81,63,142
81,60,261
81,61,194
81,49,248
81,48,212
81,45,140
81,44,176
81,47,172
81,46,223
81,51,351
81,52,410
81,53,436
81,54,485
81,50,257
82,35,139
82,36,141
82,33,141
82,34,126
82,39,173
82,37,156
82,38,162
82,43,283
82,42,139
82,41,167
82,40,137
82,67,140
82,66,137
82,69,132
82,68,130
82,22,666
82,23,1162
82,24,1481
82,25,1317
82,26,1059
82,27,771
82,28,486
82,29,282
82,30,265
82,32,172
82,31,133
82,70,68
82,71,20
82,59,407
82,58,461
82,57,677
82,19,158
82,56,660
82,55,679
82,17,34
82,18,89
82,16,2
82,21,430
82,20,317
82,64,184
82,65,163
82,62,172
82,63,193
82,60,236
82,61,212
82,49,269
82,48,238
82,45,132
82,44,195
82,47,229
82,46,139
82,51,287
82,52,325
82,53,433
82,54,628
82,50,238
83,35,222
83,36,283
83,33,262
83,34,247
83,39,358
83,37,260
83,38,303
83,43,240
83,42,285
83,41,297
83,40,226
83,67,231
83,66,395
83,68,115
83,22,802
83,23,1502
83,24,2151
83,25,1863
83,26,1495
83,27,1171
83,28,836
83,29,507
83,30,321
83,32,212
83,31,296
83,59,976
83,58,1067
83,57,1214
83,19,56
83,56,1175
83,55,931
83,17,1
83,18,23
83,21,468
83,20,237
83,64,364
83,65,412
83,62,371
83,63,419
83,60,717
83,61,479
83,49,286
83,48,284
83,45,265
83,44,242
83,47,304
83,46,238
83,51,400
83,52,455
83,53,647
83,54,996
83,50,426
84,35,522
84,36,605
84,33,648
84,34,592
84,39,676
